   Freq     #Canal  real i  imag i  real q  imag q   amp_i   amp_q phase_i phase_q amp_rat ang_dif     phi 
2524.90        102 -339.37  180.87 -205.37 -335.87  384.56  393.68  151.94  238.55    0.97  273.38  273.38 
2525.39        104  181.87  339.99  -337.5  206.49  385.58  395.66   61.85  148.53    0.97  273.31  273.31 
2525.87        106 -220.87  317.74 -338.75 -207.37  386.97  397.18  124.80  211.47    0.97  273.32  273.32 
2526.36        108 -386.25   40.74  -64.87 -394.12  388.39  399.42  173.97  260.65    0.97  273.32  273.32 
2526.85        110   10.37  -389.5  400.12  -12.12  389.63  400.30  271.52  358.26    0.97  273.26  273.26 
2527.34        112  322.49 -219.87  244.99  318.99  390.32  402.22  325.71   52.47    0.97  273.23  273.23 
2527.83        114 -356.37 -163.25  146.74 -376.62  391.98  404.20  204.61  291.28    0.96  273.32  273.32 
2528.32        116  -167.0  355.62  -377.0 -150.87  392.88  406.06  115.15  201.81    0.96  273.34  273.34 
2528.80        118   21.49  393.24 -404.62   45.62  393.83  407.18   86.87  173.56    0.96  273.30  273.30 
2529.29        120  119.87  375.74  -381.5  146.49  394.40  408.66   72.30  158.99    0.96  273.31  273.31 
2529.78        122  302.99  254.49 -245.12  328.74  395.70  410.07   40.02  126.70    0.96  273.31  273.31 
2530.27        124 -234.25  320.24 -346.25  -223.0  396.77  411.84  126.18  212.78    0.96  273.40  273.40 
2530.76        126  -48.87  394.49 -412.12  -26.25  397.51  412.96   97.06  183.64    0.96  273.41  273.41 
2531.25        128  -83.62  389.74 -409.62   -62.5  398.62  414.36  102.10  188.67    0.96  273.43  273.43 
2531.73        130 -131.25 -377.37  383.24  -160.0  399.54  415.30  250.82  337.34    0.96  273.48  273.48 
2532.22        132  243.99 -317.37  345.12  233.49  400.32  416.69  307.55   34.08    0.96  273.47  273.47 
2532.71        134  -394.0  -75.37   52.87 -414.75  401.14  418.10  190.83  277.26    0.95  273.56  273.56 
2533.20        136 -331.87  226.74 -257.75 -330.75  401.94  419.32  145.65  232.07    0.95  273.58  273.58 
2533.69        138 -380.75 -131.75  111.87 -405.37  402.90  420.52  199.08  285.42    0.95  273.65  273.65 
2534.17        140 -128.75 -382.37  389.74 -159.75  403.46  421.21  251.39  337.71    0.95  273.67  273.67 
2534.66        142  -176.0 -363.87  367.74 -208.12  404.20  422.55  244.18  330.49    0.95  273.69  273.69 
2535.15        144  247.24 -320.25  351.12  236.49  404.58  423.34  307.67   33.96    0.95  273.70  273.70 
2535.64        146 -218.87 -341.37  341.37 -252.37  405.51  424.53  237.33  323.52    0.95  273.80  273.80 
2536.13        148  345.37  212.87  -199.0  376.24  405.70  425.63   31.64  117.87    0.95  273.77  273.77 
2536.62        150  166.12  370.62 -376.37  200.37  406.15  426.38   65.85  151.96    0.95  273.88  273.88 
2537.10        152 -360.25  190.24 -225.37  -363.0  407.40  427.27  152.16  238.16    0.95  273.99  273.99 
2537.59        154  -19.37 -407.37  424.99  -49.87  407.83  427.91  267.27  353.30    0.95  273.97  273.97 
2538.08        156  247.99  324.49 -322.25  284.12  408.41  429.61   52.61  138.59    0.95  274.01  274.01 
2538.57        158   94.37  397.62  -410.5  128.87  408.67  430.25   76.64  162.57    0.94  274.07  274.07 
2539.06        160  315.24 -261.62  298.24  310.74  409.67  430.71  320.31   46.17    0.95  274.13  274.13 
2539.55        162 -262.75 -315.12  310.12 -299.87  410.29  431.39  230.17  315.96    0.95  274.21  274.21 
2540.03        164  148.74  382.62 -390.37  186.12  410.52  432.47   68.75  154.50    0.94  274.24  274.24 
2540.52        166 -333.25  -241.5  226.87  -368.5  411.55  432.74  215.93  301.61    0.95  274.31  274.31 
2541.01        168 -403.12   84.12 -121.25 -416.87  411.80  434.15  168.21  253.78    0.94  274.42  274.42 
2541.50        170  374.99 -170.87  209.62  379.99  412.09  433.98  335.50   61.11    0.94  274.38  274.38 
2541.99        172 -379.87  162.12 -201.87  -385.5  413.02  435.15  156.88  242.36    0.94  274.52  274.52 
2542.48        174  241.24 -335.75  372.74  225.49  413.43  435.65  305.69   31.17    0.94  274.52  274.52 
2542.96        176 -389.12  140.99 -181.25 -396.87  413.88  436.30  160.08  245.45    0.94  274.62  274.62 
2543.45        178  408.49   67.87  -36.37  434.99  414.10  436.51    9.43   94.77    0.94  274.65  274.65 
2543.94        180 -402.62  -99.62   69.24 -431.37  414.76  436.89  193.89  279.12    0.94  274.77  274.77 
2544.43        182 -375.25 -178.62  154.49 -409.62  415.59  437.79  205.45  290.66    0.94  274.79  274.79 
2544.92        184  375.24  178.74 -154.75  409.99  415.64  438.23   25.47  110.67    0.94  274.79  274.79 
2545.41        186   85.49  407.37 -420.12  126.37  416.25  438.72   78.14  163.25    0.94  274.88  274.88 
2545.89        188  332.12  -251.5  293.74  325.99  416.60  438.82  322.86   47.97    0.94  274.88  274.88 
2546.38        190 -378.62  -176.0  149.62 -413.12  417.53  439.38  204.93  289.90    0.95  275.02  275.02 
2546.87        192  232.49  346.99 -342.75  275.87  417.69  439.98   56.17  141.16    0.94  275.00  275.00 
2547.36        194  379.87  174.24  -147.5  414.12  417.93  439.60   24.64  109.60    0.95  275.03  275.03 
2547.85        196 -100.37 -406.62  416.24 -143.12  418.83  440.16  256.13  341.02    0.95  275.10  275.10 
2548.33        198 -132.37 -398.12  403.62  -176.0  419.55  440.32  251.60  336.44    0.95  275.16  275.16 
2548.82        200  413.49  -71.12  113.74  425.87  419.57  440.80  350.24   75.04    0.95  275.19  275.19 
2549.31        202 -186.75  376.49  -411.5  -159.0  420.27  441.14  116.38  201.12    0.95  275.25  275.25 
2549.80        204   95.87 -409.62  436.99   60.49  420.69  441.16  283.17    7.88    0.95  275.29  275.29 
2550.29        206  186.37  377.24 -376.25  231.37  420.77  441.69   63.70  148.41    0.95  275.29  275.29 
2550.78        208 -282.12  312.87 -354.62 -263.87  421.29  442.02  132.04  216.65    0.95  275.38  275.38 
2551.26        210   -3.87 -422.12  439.37   -45.5  422.14  441.72  269.47  354.08    0.95  275.38  275.38 
2551.75        212 -392.87 -155.37  123.12 -425.12  422.48  442.59  201.57  286.15    0.95  275.42  275.42 
2552.24        214  405.99  117.37  -82.25  434.74  422.62  442.46   16.12  100.71    0.95  275.41  275.41 
2552.73        216  105.74  409.62 -416.62  151.12  423.05  443.18   75.52  160.06    0.95  275.46  275.46 
2553.22        218  183.12  381.74 -379.37  228.74  423.40  443.00   64.37  148.91    0.95  275.46  275.46 
2553.71        220  -172.5  387.49  -420.5 -140.25  424.16  443.27  113.99  198.44    0.95  275.55  275.55 
2554.19        222 -193.37  378.12 -412.25 -162.87  424.70  443.25  117.08  201.55    0.95  275.52  275.52 
2554.68        224 -420.87  -56.87   16.24 -443.12  424.70  443.42  187.69  272.10    0.95  275.59  275.59 
2555.17        226  414.99   -93.0  137.87  421.49  425.29  443.47  347.36   71.88    0.95  275.48  275.48 
2555.66        228 -225.62 -361.25  351.74 -270.25  425.92  443.57  238.01  322.46    0.96  275.54  275.54 
2556.15        230  304.49  297.87 -278.37  345.62  425.96  443.78   44.36  128.84    0.95  275.52  275.52 
2556.64        232   36.74  425.24  -436.5   80.62  426.83  443.88   85.06  169.53    0.96  275.52  275.52 
2557.12        234 -323.12  -279.5  256.37  -362.5  427.23  443.99  220.85  305.26    0.96  275.58  275.58 
2557.61        236  135.87  -405.5  432.37   99.87  427.65  443.76  288.52   13.00    0.96  275.51  275.51 
2558.10        238 -386.75  182.99 -228.12 -380.87  427.86  443.96  154.67  239.08    0.96  275.59  275.59 
2558.59        240 -226.62 -363.12  352.49  -270.5  428.04  444.32  238.03  322.49    0.96  275.53  275.53 
2559.08        242  -67.87  422.99 -443.75  -27.62  428.41  444.60   99.11  183.56    0.96  275.55  275.55 
2559.57        244  -65.75  -424.0  430.99 -110.12  429.06  444.84  261.18  345.66    0.96  275.51  275.51 
2560.05        246  -427.0  -41.62    0.24 -444.75  429.02  444.75  185.56  270.03    0.96  275.53  275.53 
2560.54        248  110.99  -415.0  438.74   73.62  429.58  444.88  284.97    9.52    0.96  275.44  275.44 
2561.03        250  -65.25  424.49 -444.37  -25.37  429.48  445.09   98.73  183.26    0.96  275.47  275.47 
2561.52        252 -204.37  378.37 -410.37  -173.5  430.04  445.54  118.37  202.91    0.96  275.45  275.45 
2562.01        254  317.99  -290.0  329.62  299.24  430.37  445.20  317.63   42.23    0.96  275.40  275.40 
2562.5        256 -385.75  191.99  -235.5 -379.25  430.89  446.41  153.53  238.16    0.96  275.37  275.37 
2562.98        258  -15.75  430.99 -445.75   25.74  431.28  446.49   92.09  176.69    0.96  275.39  275.39 
2563.47        260 -236.62  360.99  -395.0 -208.62  431.63  446.70  123.24  207.84    0.96  275.40  275.40 
2563.96        262   49.24  -429.5  445.99    9.49  432.31  446.10  276.54    1.22    0.96  275.32  275.32 
2564.45        264  246.62 -355.12  388.99  219.99  432.36  446.90  304.77   29.49    0.96  275.28  275.28 
2564.94        266 -432.37  -11.25  -29.87 -446.37  432.52  447.37  181.49  266.17    0.96  275.31  275.31 
2565.42        268   14.37  432.24 -443.75   55.99  432.48  447.26   88.09  172.80    0.96  275.28  275.28 
2565.91        270  -407.5  145.62  -189.0 -405.87  432.73  447.72  160.33  245.03    0.96  275.30  275.30 
2566.40        272  343.74  -264.0  304.12  329.12  433.42  448.12  322.47   47.26    0.96  275.21  275.21 
2566.89        274  -316.0 -296.87  275.87 -353.37  433.57  448.30  223.21  307.97    0.96  275.23  275.23 
2567.38        276 -336.75  272.99  -313.0  -321.0  433.50  448.34  140.96  225.72    0.96  275.24  275.24 
2567.87        278  299.99  312.99 -294.87  338.49  433.55  448.92   46.21  131.05    0.96  275.15  275.15 
2568.35        280  139.37 -410.75  436.37  105.49  433.75  448.94  288.74   13.59    0.96  275.15  275.15 
2568.84        282  424.37  -89.75  131.87  429.12  433.76  448.93  348.05   72.91    0.96  275.14  275.14 
2569.33        284  381.37 -206.75  248.74  374.74  433.81  449.79  331.53   56.42    0.96  275.11  275.11 
2569.82        286  -434.0   24.87   -66.5 -445.37  434.71  450.31  176.71  261.50    0.96  275.21  275.21 
2570.31        288  330.24 -282.12  321.74  314.87  434.34  450.18  319.49   44.38    0.96  275.11  275.11 
2570.80        290 -101.62 -422.75  426.87 -144.12  434.79  450.54  256.48  341.34    0.96  275.13  275.13 
2571.28        292  -339.0  272.49 -313.12 -324.75  434.94  451.12  141.20  226.04    0.96  275.16  275.16 
2571.77        294  -354.5  252.12 -293.87 -342.75  435.01  451.48  144.57  229.39    0.96  275.18  275.18 
2572.26        296  414.24  133.74  -99.75  440.12  435.30  451.28   17.89  102.76    0.96  275.12  275.12 
2572.75        298  -124.0  416.87 -442.87  -89.12  434.92  451.75  106.56  191.37    0.96  275.18  275.18 
2573.24        300  434.62   17.62   21.99  451.37  434.98  451.91    2.32   87.20    0.96  275.11  275.11 
2573.73        302  315.12 -300.25  339.74  298.12  435.26  452.00  316.38   41.26    0.96  275.11  275.11 
2574.21        304  246.37  359.12 -348.87  288.62  435.51  452.78   55.54  140.39    0.96  275.14  275.14 
2574.70        306   -39.5  -434.0  445.62   -81.5  435.79  453.01  264.79  349.63    0.96  275.16  275.16 
2575.19        308  409.74  148.12 -115.12  438.24  435.70  453.11   19.87  104.71    0.96  275.15  275.15 
2575.68        310 -417.37 -126.75   91.62  -444.5  436.19  453.84  196.89  281.64    0.96  275.24  275.24 
2576.17        312  339.24  273.37 -251.62  377.62  435.68  453.77   38.86  123.67    0.96  275.18  275.18 
2576.66        314  -124.5 -417.62  420.87 -168.87  435.78  453.49  253.39  338.13    0.96  275.26  275.26 
2577.14        316  121.62  418.49 -422.62  166.37  435.81  454.19   73.79  158.51    0.95  275.28  275.28 
2577.63        318 -219.75  376.37 -412.37 -191.87  435.83  454.82  120.27  204.95    0.95  275.32  275.32 
2578.12        320  425.49  -96.75  141.49  432.37  436.36  454.93  347.18   71.87    0.95  275.31  275.31 
2578.61        322 -243.25 -362.12  352.12  -287.5  436.23  454.58  236.10  320.76    0.95  275.34  275.34 
2579.10        324 -431.25   -67.5   27.62  -454.5  436.50  455.33  188.89  273.47    0.95  275.41  275.41 
2579.58        326 -431.12   69.24  -114.5 -440.75  436.65  455.37  170.87  255.43    0.95  275.43  275.43 
2580.07        328 -394.62 -186.37  154.37 -428.75  436.42  455.69  205.28  289.80    0.95  275.47  275.47 
2580.56        330  436.12  -14.37   58.37  451.37  436.36  455.13  358.11   82.63    0.95  275.48  275.48 
2581.05        332  -424.0 -104.87   65.99  -451.0  436.77  455.80  193.89  278.32    0.95  275.56  275.56 
2581.54        334  199.87  387.74  -383.0  247.37  436.23  455.94   62.73  147.14    0.95  275.58  275.58 
2582.03        336   26.87  -435.5  455.24  -16.37  436.32  455.54  273.53  357.94    0.95  275.59  275.59 
2582.51        338  383.99 -208.37  255.74  377.37  436.89  455.87  331.51   55.87    0.95  275.63  275.63 
2583.00        340 -426.12   98.12  -146.5 -432.37  437.27  456.51  167.03  251.28    0.95  275.75  275.75 
2583.49        342  -418.0  126.49 -175.62 -421.37  436.72  456.50  163.16  247.37    0.95  275.78  275.78 
2583.98        344 -187.87  394.49 -429.87  -153.5  436.95  456.45  115.46  199.65    0.95  275.81  275.81 
2584.47        346   -4.62 -436.87  452.99  -51.12  436.89  455.87  269.39  353.56    0.95  275.83  275.83 
