0 1.04699401861 2499.51171875 
0 1.01332328231 2499.0234375 
0 1.00657716141 2498.53515625 
0 1.00886608081 2498.046875 
0 1.00306609381 2497.55859375 
0 1.00352193484 2497.0703125 
0 1.00092959257 2496.58203125 
0 0.998818244702 2496.09375 
0 1.0016846082 2495.60546875 
0 1.00420261187 2495.1171875 
0 1.00412227847 2494.62890625 
0 1.00938125989 2494.140625 
0 1.00844825757 2493.65234375 
0 1.0140845513 2493.1640625 
0 1.01500885737 2492.67578125 
0 1.01522117798 2492.1875 
0 1.01689199782 2491.69921875 
0 1.01722854505 2491.2109375 
0 1.01965343463 2490.72265625 
0 1.02143753238 2490.234375 
0 1.02096462529 2489.74609375 
0 1.02139386482 2489.2578125 
0 1.02193763433 2488.76953125 
0 1.02388903407 2488.28125 
0 1.02651124715 2487.79296875 
0 1.02718748104 2487.3046875 
0 1.02947616224 2486.81640625 
0 1.03016979978 2486.328125 
0 1.03221977434 2485.83984375 
0 1.03208962915 2485.3515625 
0 1.03510827023 2484.86328125 
0 1.03434084922 2484.375 
0 1.03527424235 2483.88671875 
0 1.03663827288 2483.3984375 
0 1.03849370638 2482.91015625 
0 1.03837432699 2482.421875 
0 1.04357626851 2481.93359375 
0 1.04190933051 2481.4453125 
0 1.04268398596 2480.95703125 
0 1.04274796867 2480.46875 
0 1.04259731147 2479.98046875 
0 1.04378703602 2479.4921875 
0 1.04538789504 2479.00390625 
0 1.04514104987 2478.515625 
0 1.04289839555 2478.02734375 
0 1.04459720033 2477.5390625 
0 1.04384640667 2477.05078125 
0 1.04357959631 2476.5625 
0 1.04421130343 2476.07421875 
0 1.04298868253 2475.5859375 
0 1.04331793197 2475.09765625 
0 1.04283922463 2474.609375 
0 1.04236075232 2474.12109375 
0 1.04052537138 2473.6328125 
0 1.04026471665 2473.14453125 
0 1.03958378388 2472.65625 
0 1.03858197318 2472.16796875 
0 1.03699147515 2471.6796875 
0 1.03551553883 2471.19140625 
0 1.03514781168 2470.703125 
0 1.03194742384 2470.21484375 
0 1.03310946741 2469.7265625 
0 1.03139975586 2469.23828125 
0 1.03073410796 2468.75 
0 1.02731689845 2468.26171875 
0 1.02708816942 2467.7734375 
0 1.02751195353 2467.28515625 
0 1.02492624917 2466.796875 
0 1.02337034324 2466.30859375 
0 1.02341684888 2465.8203125 
0 1.02191813891 2465.33203125 
0 1.01947918481 2464.84375 
0 1.02026723179 2464.35546875 
0 1.01899779519 2463.8671875 
0 1.01667874696 2463.37890625 
0 1.01520301323 2462.890625 
0 1.01587313564 2462.40234375 
0 1.01429903996 2461.9140625 
0 1.01364498262 2461.42578125 
0 1.01387724263 2460.9375 
0 1.0149772599 2460.44921875 
0 1.01349238123 2459.9609375 
0 1.0130717274 2459.47265625 
0 1.01231456227 2458.984375 
0 1.01198409123 2458.49609375 
0 1.01247851624 2458.0078125 
0 1.0119025382 2457.51953125 
0 1.01147940919 2457.03125 
0 1.01328570496 2456.54296875 
0 1.0125133321 2456.0546875 
0 1.01308017911 2455.56640625 
0 1.01363776187 2455.078125 
0 1.0131460816 2454.58984375 
0 1.01276789444 2454.1015625 
0 1.01316187613 2453.61328125 
0 1.01419644362 2453.125 
0 1.01360166415 2452.63671875 
0 1.01601734945 2452.1484375 
0 1.01701574049 2451.66015625 
0 1.01599477118 2451.171875 
0 1.01648733337 2450.68359375 
0 1.01683580328 2450.1953125 
0 1.01803363764 2449.70703125 
0 1.01772924627 2449.21875 
0 1.01951549447 2448.73046875 
0 1.01889699751 2448.2421875 
0 1.018668701 2447.75390625 
0 1.02059805247 2447.265625 
0 1.02214598505 2446.77734375 
0 1.02339865179 2446.2890625 
0 1.02341618769 2445.80078125 
0 1.02199174076 2445.3125 
0 1.02222248429 2444.82421875 
0 1.02411374365 2444.3359375 
0 1.02441302951 2443.84765625 
0 1.02351888463 2443.359375 
0 1.02314403947 2442.87109375 
0 1.02452994682 2442.3828125 
0 1.02583666585 2441.89453125 
0 1.02411914358 2441.40625 
0 1.02460069479 2440.91796875 
0 1.02595547528 2440.4296875 
0 1.02400825397 2439.94140625 
